date,gspc,gspc_next_year_pct_chg,gspc_prev_year_pct_chg,inflation_rate_pct,inflation_rate_pct_chg,interest_rate_pct,interest_rate_pct_chg
1997-12-31,970.4299926757812,26.66858915596535,31.008181746570862,1.571338780641106,-1.4727026701360886,5.5,0.25
2021-11-30,4567.0,-10.661044286799322,26.103443691859,7.036402865545134,5.674397370825824,0.08,-0.0099999999999999
2012-08-31,1406.5799560546875,16.095069012886995,15.39843128999503,1.991282080664995,-1.8770747603753033,0.13,0.04
1995-12-31,615.9299926757812,20.26366617030328,34.1106554770871,2.7278775781769755,-0.0764999868025206,5.7,0.2800000000000002
1987-10-31,251.7899932861328,10.79471331637993,3.2010811113036803,4.528985507246377,3.244581837521601,7.42,1.58
2004-03-31,1126.2099609375,4.828584968076869,32.77959521122498,2.2850924918389492,0.0603983872783264,1.0,-0.2299999999999999
1975-12-31,90.19000244140624,19.14846011262304,31.549016413436615,6.71785028790787,-5.084724819388267,5.21,-3.55
1991-01-31,343.92999267578125,18.85558325372599,4.512582566383015,5.312500000000009,0.049342105263161,6.81,-1.4200000000000008
2022-08-31,3955.0,13.973708122629583,-12.551853186991908,8.201669643833617,2.8113207887544593,2.33,2.23
2005-06-30,1191.3299560546875,6.620331732308678,4.4256856129746955,3.167898627243928,0.1771427816756845,3.01,2.01
2019-04-30,2945.830078125,-1.133811034533056,11.245256842054603,1.7902284687663923,-1.0107832460411692,2.41,0.7200000000000002
1979-08-31,109.31999969482422,11.946576651163369,5.837930802448468,12.18045112781954,3.874262202738103,10.93,2.96
1967-05-31,89.08000183105469,10.77682788144531,3.425060573213534,2.7777777777777732,0.2461322081575292,4.0,-1.0
2009-05-31,919.1400146484376,18.524927303526933,-34.364957265627794,-1.4267760436898684,-6.448566091301599,0.17,-1.81
1981-01-31,129.5500030517578,-7.062911084782683,13.481078220004036,11.406844106463875,-2.7755003219008305,19.49,5.519999999999998
1979-11-30,106.16000366210938,32.36623909670732,12.101380235662075,13.293943870014772,4.276230504475317,13.23,3.460000000000001
1959-04-30,57.59000015258789,-5.5912505854689245,32.57366936742675,0.3460207612456797,-2.8682649530400295,3.0,1.5
2001-09-30,1040.93994140625,-21.6784756865532,-27.53688214284804,2.126436781609189,-1.3218390804597837,3.13,-3.38
1981-08-31,122.79000091552734,-2.6712262845842933,0.3350250623558812,10.952380952380954,-1.6481552406485438,17.58,7.659999999999998
2002-08-31,916.0700073242188,10.036351120146051,-19.187878858363952,1.5143017386427304,-1.133942360378584,1.72,-1.96
1981-02-28,131.27000427246094,-13.834084765028951,15.493577373710904,10.486891385767798,-4.269555605636208,16.2,1.8999999999999984
1998-11-30,1163.6300048828125,19.36010831205428,21.79505705962856,1.6119032858028484,-0.0904926788882092,4.84,-0.6600000000000001
1957-09-30,42.41999816894531,18.01038079709011,-6.46086086827055,2.9090909090909114,0.6786076377154413,3.5,0.5
1977-11-30,94.83000183105467,-0.1370925659624926,-7.120466945853206,6.701030927835048,1.836166062970178,6.53,1.5700000000000005
1960-10-31,53.38999938964844,28.525947801165312,-7.180113065450774,1.360544217687082,-0.0187661271404993,2.75,-1.25
2005-08-31,1220.3299560546875,6.841591474513758,10.513110089019,4.686677198525543,2.148880222283633,3.51,2.03
1992-11-30,431.3500061035156,7.056914804842089,14.95922517461883,2.9006526468455403,-0.1636223905236629,2.935,-1.895
2020-11-30,3621.6298828125,26.103443691859,15.302545872069498,1.36200549471931,-0.923124245402404,0.09,-1.46
1958-04-30,43.439998626708984,32.57366936742675,-5.02842800034394,3.214285714285709,-0.4894179894179942,1.5,-1.5
1987-07-31,318.6600036621094,-14.636293890805376,34.956805968065886,4.284412032816776,2.710337958742699,6.59,0.1200000000000001
2019-05-31,2752.06005859375,10.619317666683994,1.729588496700505,1.6484846560762445,-1.223063179240443,2.39,0.6900000000000002
1965-05-31,88.41999816894531,-2.589912873727737,10.016169151749384,1.9354838709677464,0.628294328484091,4.13,0.6299999999999999
1956-10-31,45.58000183105469,-9.916630706855509,7.652342151134269,2.23048327137547,1.8573489430172692,3.0,0.75
1987-02-28,284.20001220703125,-5.763548268562407,25.242382557856413,3.033088235294115,0.7774491375497621,6.07,-1.7599999999999998
1959-01-31,55.45000076293945,0.2885479625079587,32.97362049983511,1.048951048951039,-2.2001464239731567,2.5,-0.5
2018-07-31,2816.2900390625,5.826454004170075,14.005990502996092,2.699180104187448,0.760205892129264,1.91,0.75
1970-01-31,85.0199966430664,12.773466289282908,-17.464328822527676,6.145251396648053,1.466888823548655,9.38,2.880000000000001
2007-05-31,1530.6199951171875,-8.508969610344307,20.51272242975375,2.68703794972893,-1.6317281171091191,5.25,0.2599999999999998
1999-08-31,1320.4100341796875,14.94005759005044,37.933519322400635,2.628361858190716,1.1395281112924491,5.01,-0.5200000000000005
2005-01-31,1181.27001953125,8.364720587986067,4.432736682078565,3.0075187969924935,1.314454897484031,2.26,1.2599999999999998
1963-04-30,69.80000305175781,13.839535258403648,6.989585127685359,0.9933774834437108,-0.3489043957509151,3.0,0.25
1986-10-31,243.97999572753903,3.2010811113036803,28.53228654175177,1.2844036697247758,-2.2293665107120737,5.84,-2.1000000000000005
2004-10-31,1130.199951171875,6.796147753687977,7.565359917540874,3.523035230352303,1.7580048938934016,1.76,0.76
2006-12-31,1418.300048828125,3.5295730663479623,13.619431738260698,2.0756429652042283,-1.9096742870244152,5.25,1.0599999999999996
2011-12-31,1257.5999755859375,13.405690926621045,-0.0031836663936931,2.925216712150855,1.2933698547020924,0.07,-0.12
1968-04-30,97.45999908447266,6.39236960338341,3.6698190297270297,3.9156626506024006,1.1292849416240545,5.75,1.75
1965-03-31,86.16000366210938,3.5631378416181683,9.090909090909092,1.6181229773462786,0.3066475675102178,4.0,0.5
2014-04-30,1883.949951171875,10.6988011262387,17.925975982963017,2.1271115499366857,0.7651464910850025,0.09,-0.06
2022-01-31,4515.5498046875,-9.720847427606383,21.57399135650793,7.871063897739283,6.194848680364782,0.08,-0.0099999999999999
2007-01-31,1438.239990234375,-4.150207323641651,12.35548087692505,2.415198792148972,-1.182298600968847,5.25,0.9900000000000002
2012-07-31,1379.3199462890625,22.21457284106247,6.735375848804661,1.692378997550157,-2.078829181569623,0.17,0.1
1957-01-31,44.720001220703125,-6.753131429624297,2.053860182900023,3.358208955223875,2.983677120017877,3.0,0.5
1957-06-30,47.369998931884766,-4.496511086016231,0.8516025139154825,3.284671532846723,1.0458655626974775,3.0,0.25
1978-07-31,100.68000030517578,3.108857016220207,1.851291714014322,7.843137254901955,1.222928195668498,7.81,2.4499999999999993
1958-01-31,41.70000076293945,32.97362049983511,-6.753131429624297,3.2490974729241957,-0.1091114822996792,3.0,0.0
2004-05-31,1120.6800537109375,6.319372425212222,16.302579154758217,3.26619488296135,1.1539102804043837,1.0,-0.26
1955-07-31,43.52000045776367,13.48804887440574,40.93264779960337,-0.3717472118959029,-0.3717472118959029,1.69,0.94
1961-07-31,66.76000213623047,-12.777115519840482,20.26662611217052,1.0135135135135038,-0.3563495001851338,1.0,-2.5
1990-12-31,330.2200012207031,26.306703045260964,-6.55913782572701,5.651491365777071,0.4491792270487371,7.29,-1.1800000000000006
1987-12-31,247.0800018310547,12.40084149367907,2.0275028695685102,4.046762589928058,2.5869085753295096,6.79,0.5599999999999996
2000-09-30,1436.510009765625,-27.53688214284804,11.990243586766605,3.4482758620689724,0.8873002523128819,6.51,1.2799999999999994
1993-07-31,448.1300048828125,2.2605058292094347,5.63871995227802,2.767920511000714,-0.3799565021764541,2.99,-0.2099999999999999
1965-02-28,87.43000030517578,4.3348975206431275,12.377888015006176,1.2944983818770297,-0.0169770279590311,4.0,0.5
1981-04-30,132.80999755859375,-12.325875625413907,24.950603457180176,9.7799511002445,-4.625643305349902,15.58,-2.729999999999998
1989-01-31,297.4700012207031,10.62627667389895,15.715561032186685,4.827586206896547,0.884933877147438,9.1,2.2399999999999993
2002-10-31,885.760009765625,18.62242022142333,-16.420390526391206,2.1984216459977484,0.3029592680540311,1.73,-0.7400000000000002
2001-02-28,1239.93994140625,-10.74325912805284,-9.25631200299668,2.9205607476635516,-0.8370150099121991,5.495,-0.2149999999999998
2008-05-31,1400.3800048828125,-34.364957265627794,-8.508969610344307,5.021790047611731,2.334752097882801,1.98,-3.27
1958-09-30,50.060001373291016,13.623650634702056,18.01038079709011,2.120141342756176,-0.7889495663347352,1.75,-1.75
1957-07-31,47.90999984741211,-1.5028203360389203,-2.9965571178899806,3.6630036630036633,1.7973320212126187,3.0,0.25
2005-11-30,1249.47998046875,12.097034508496698,6.445625193103986,3.415659485023647,0.1600979006503422,4.0,2.01
1982-09-30,120.41999816894533,37.908993397614864,3.649507533682331,5.139186295503208,-5.002323138459067,10.24,-5.66
1972-02-29,106.56999969482422,4.794971028417615,10.149870485606428,3.499999999999996,-1.2120418848167502,3.25,-0.6299999999999999
1972-08-31,111.08999633789062,-6.1571667687215825,12.178125524843493,3.1862745098039325,-0.895358143257277,4.75,-0.75
1982-03-31,111.95999908447266,36.62022862152799,-17.676471261417166,6.509539842873189,-3.4904601571268037,14.63,-0.0699999999999985
2013-08-31,1632.969970703125,22.68259864292394,16.095069012886995,1.1849252615521526,-0.8063568191128423,0.08,-0.05
1987-11-30,230.3000030517578,18.844988528080776,-7.591685288609812,4.434389140271498,3.336493440362987,6.735,0.75
2017-10-31,2575.260009765625,5.299658285035501,21.12316290242757,2.2025829386831743,0.5100457761793842,1.16,0.75
2009-07-31,987.47998046875,11.556689489848242,-22.08493295899388,-1.4843486119606042,-6.856203727222949,0.15,-1.84
2017-12-31,2673.610107421875,-6.237259849620682,19.419965523287917,2.0705076202751584,-0.4295345887778401,1.33,0.78
1981-06-30,131.2100067138672,-16.462163705714364,14.854699901460345,10.76178960096734,-2.3709053374731663,18.755000000000003,9.395000000000003
2013-09-30,1681.550048828125,17.28999921453377,16.71999816301839,0.9636127046434048,-1.1987308942277313,0.08,-0.0699999999999999
2020-08-31,3500.31005859375,29.207987294652327,19.60901926956197,1.3713248610564606,-0.339979652113066,0.1,-2.02
1977-07-31,98.8499984741211,1.851291714014322,-4.437358719017005,6.620209059233457,0.9111851181653146,5.36,0.08
1996-02-29,640.4299926757812,23.48266264359244,31.39990016778124,2.84015852047555,-0.0131023490896793,5.17,-0.7700000000000005
2016-08-31,2170.949951171875,13.851077083078664,10.078689168715789,1.4637836474815626,1.499913395287526,0.4,0.26
2006-01-31,1280.0799560546875,12.35548087692505,8.364720587986067,3.597497393117819,0.5899785961253254,4.26,2.0
1981-03-31,136.0,-17.676471261417166,33.21579476785984,9.999999999999991,-4.730878186968855,14.7,-2.1900000000000013
1980-02-29,113.66000366210938,15.493577373710904,18.051521710810125,14.756446991404006,4.661809767429245,14.3,4.280000000000001
2001-04-30,1249.4599609375,-13.80915934774946,-13.974517551110422,3.6151603498542206,0.4262313486508442,4.94,-1.0599999999999996
2017-07-31,2470.300048828125,14.005990502996092,13.650162764153384,1.938974212058184,0.8760997092971496,1.16,0.7599999999999999
1979-01-31,99.93000030517578,14.239971293382018,11.966386896555498,9.856915739268674,3.427135705427731,10.03,3.339999999999999
2014-06-30,1960.22998046875,5.2483702411552375,22.0353826677912,1.9923286357643093,0.0316470239199109,0.1,0.01
1967-11-30,94.0,15.287236964448986,16.84276391020283,3.0395136778115504,-0.4196058190437886,4.0649999999999995,-1.6850000000000005
2007-04-30,1482.3699951171875,-6.528736389407568,13.105348783036437,2.6908641975308702,-1.4758024691357932,5.25,0.4850000000000003
2003-04-30,916.9199829101562,20.762996713599055,-14.857190367540534,2.05784204671857,0.8760750236459627,1.245,-0.4949999999999999
1964-04-30,79.45999908447266,12.1444772678894,13.839535258403648,1.3114754098360608,0.3180979263923499,3.5,0.5
1997-02-28,790.8200073242188,32.69011356589342,23.48266264359244,2.761721258831093,-0.0784372616444568,5.175,0.0049999999999998
1965-01-31,87.55999755859375,6.075833534901764,13.65523950940934,0.9708737864077692,-0.6738630556974937,4.0,0.5
1975-01-31,76.9800033569336,31.021039506446183,-20.285799316348733,11.228813559322028,1.205503536011994,7.12,-2.5699999999999994
1995-03-31,500.7099914550781,28.916940148159973,12.324742310034967,3.0529172320217097,0.6918061209105946,5.95,2.7
1988-10-31,278.9700012207031,22.005944675854792,10.79471331637993,4.2461005199306685,-0.2828849873157084,8.29,0.8699999999999992
1990-03-31,339.94000244140625,10.37830161967417,15.28470446995022,4.71161657189278,-0.4122092180303633,8.27,-1.5500000000000007
1994-08-31,475.489990234375,18.168629502769296,2.5735595691199187,2.9634734665747837,0.2741599492358006,4.5,1.5
1959-08-31,59.599998474121094,-4.429529290667266,24.816750731143653,1.3840830449827064,-0.7360582977734698,3.5,1.87
1975-10-31,89.04000091552734,15.566038261276086,20.487143541325352,7.378640776699023,-4.821794953148474,5.77,-4.24
1980-09-30,125.45999908447266,-7.396778931146509,14.763995092119078,12.765957446808502,0.6944224244537924,10.77,-0.5899999999999999
1978-09-30,102.54000091552734,6.612052583149723,6.226046008735116,8.928571428571416,2.538243276585228,8.37,2.2799999999999994
1970-06-30,72.72000122070312,35.7260661323293,-25.575681197340995,5.978260869565226,0.5341347950666622,7.75,-1.4399999999999995
1972-04-30,107.66999816894533,-0.6501318474472659,3.5786448580227983,3.225806451612914,-1.178338626107282,4.25,0.0
1968-08-31,98.86000061035156,-3.388628822009438,5.5745421344803825,4.464285714285714,1.7119921363040675,6.0,2.0
