date,gspc,inflation_rate_pct,interest_rate_pct,inflation_rate_pct_chg,interest_rate_pct_chg,gspc_prev_year_pct_chg,gspc_next_year_pct_chg,target
1962-07-31,58.22999954223633,1.3377926421404756,2.75,0.3242791286269717,1.75,-12.777115519840482,18.71886964944157,True
1962-08-31,59.119998931884766,1.3333333333333286,3.0,-0.018018018018018056,1.25,-13.148230943241765,22.631937262940465,True
1962-09-30,56.27000045776367,1.3333333333333286,3.0,0.6621923937360156,1.25,-15.675112202857507,27.421354833754247,True
1962-10-31,56.52000045776367,1.3333333333333286,2.88,0.6621923937360156,0.6299999999999999,-17.633345678379563,30.944801020546247,True
1962-11-30,62.2599983215332,1.3333333333333286,3.0,0.6621923937360156,0.25,-12.703311009616439,17.619668055156872,True
1962-12-31,63.099998474121094,1.3333333333333286,3.0,0.6621923937360156,0.5,-11.809929024774684,18.890647317264207,True
1963-01-31,66.19999694824219,0.9966777408637779,3.0,-0.01003366853219756,0.5,-3.8349789803741463,16.374629104228365,True
1963-02-28,64.29000091552734,1.328903654485045,3.0,0.3221922450890695,0.5,-8.104628706611498,21.01415763546447,True
1963-03-31,66.56999969482422,0.9933774834437109,3.0,-0.34890439575091514,0.25,-4.2846919139829955,18.642036531471167,True
1963-04-30,69.80000305175781,0.9933774834437109,3.0,-0.34890439575091514,0.25,6.989585127685359,13.839535258403647,True
1963-05-31,70.80000305175781,1.3245033112582854,3.0,-0.017778567936340695,0.5,18.732184778737647,13.51694813886963,True
1963-06-30,69.37000274658203,1.3201320132013155,3.0,0.320132013201313,0.25,26.70320136362015,17.759837403828335,True
1963-07-31,69.12999725341797,1.3201320132013155,3.0,-0.017660628939160095,0.25,18.71886964944157,20.324032417147453,True
1963-08-31,72.5,0.9868421052631603,3.5,-0.3464912280701683,0.5,22.631937262940465,12.868968042834053,True
1963-09-30,71.69999694824219,1.3157894736842175,3.5,-0.017543859649111093,0.5,27.421354833754247,17.405863163345025,True
1963-10-31,74.01000213623047,1.3157894736842175,3.5,-0.017543859649111093,0.6200000000000001,30.944801020546247,14.660178571741511,True
1963-11-30,73.2300033569336,1.644736842105263,3.5,0.31140350877193446,0.5,17.619668055156872,15.280614910626278,True
1963-12-31,75.0199966430664,1.644736842105263,3.5,0.31140350877193446,0.5,18.890647317264207,12.969879755163749,True
1964-01-31,77.04000091552734,1.644736842105263,3.5,0.6480591012414851,0.5,16.374629104228365,13.65523950940934,True
1964-02-29,77.80000305175781,1.3114754098360608,3.5,-0.01742824464898418,0.5,21.01415763546447,12.377888015006175,True
1964-03-31,78.9800033569336,1.3114754098360608,3.5,0.3180979263923499,0.5,18.642036531471167,9.090909090909092,True
1964-04-30,79.45999908447266,1.3114754098360608,3.5,0.3180979263923499,0.5,13.839535258403647,12.1444772678894,True
1964-05-31,80.37000274658203,1.3071895424836555,3.5,-0.017313768774629867,0.5,13.51694813886963,10.016169151749384,True
1964-06-30,81.69000244140625,1.3029315960912122,3.5,-0.017200417110103228,0.5,17.759837403828335,2.9746605858149486,True
1964-07-31,83.18000030517578,0.9771986970684062,3.5,-0.3429333161329092,0.5,20.324032417147453,2.4885786093167583,True
1964-08-31,81.83000183105469,1.3029315960912122,3.5,0.31608949082805193,0.0,12.868968042834053,6.525719440793271,True
1964-09-30,84.18000030517578,0.9740259740259762,3.5,-0.34176349965824127,0.0,17.405863163345025,6.866237536639084,True
1964-10-31,84.86000061035156,1.298701298701294,3.5,-0.017088174982923476,0.0,14.660178571741511,8.908788008742427,True
1964-11-30,84.41999816894531,0.9708737864077693,3.5,-0.6738630556974937,0.0,15.280614910626278,8.516942190661123,True
1964-12-31,84.75,0.9708737864077693,4.0,-0.6738630556974937,0.5,12.969879755163749,9.061947262744283,True
1965-01-31,87.55999755859375,0.9708737864077693,4.0,-0.6738630556974937,0.5,13.65523950940934,6.07583353490178,True
1965-02-28,87.43000030517578,1.2944983818770297,4.0,-0.01697702795903111,0.5,12.377888015006175,4.3348975206431275,True
1965-03-31,86.16000366210938,1.6181229773462786,4.0,0.3066475675102178,0.5,9.090909090909092,3.5631378416181683,True
1965-04-30,89.11000061035156,1.6181229773462786,4.13,0.3066475675102178,0.6299999999999999,12.1444772678894,2.1883031476667547,True
1965-05-31,88.41999816894531,1.9354838709677464,4.13,0.628294328484091,0.6299999999999999,10.016169151749384,-2.589912873727737,False
1965-06-30,84.12000274658203,1.607717041800643,4.13,0.3047854457094308,0.6299999999999999,2.9746605858149486,0.7370364918499622,True
1965-07-31,85.25,1.9354838709677464,4.13,0.9582851738993402,0.6299999999999999,2.4885786093167583,-1.9354856608550222,False
1965-08-31,87.16999816894531,1.607717041800643,4.13,0.3047854457094308,0.6299999999999999,6.525719440793271,-11.552139390100043,False
1965-09-30,89.95999908447266,1.9292604501607649,4.13,0.9552344761347886,0.6299999999999999,6.866237536639084,-14.895510962929503,False
1965-10-31,92.41999816894531,1.6025641025641029,4.13,0.30386280386280884,0.6299999999999999,8.908788008742427,-13.222247849826568,False
1965-11-30,91.61000061035156,1.9230769230769278,4.13,0.9522031366691585,0.6299999999999999,8.516942190661123,-12.182080108891888,False
1965-12-31,92.43000030517578,1.9230769230769278,4.5,0.9522031366691585,0.5,9.061947262744283,-13.090986080461512,False
1966-01-31,92.87999725341797,2.5641025641025665,4.63,1.5932287776947973,0.6299999999999999,6.07583353490178,-6.750642580187708,False
1966-02-28,91.22000122070312,2.5559105431309925,4.63,1.2614121612539628,0.6299999999999999,4.3348975206431275,-4.867356261774041,False
1966-03-31,89.2300033569336,2.866242038216556,4.63,1.2481190608702772,0.6299999999999999,3.5631378416181683,1.087071113769291,True
1966-04-30,91.05999755859375,2.866242038216556,4.75,1.2481190608702772,0.6200000000000001,2.1883031476667547,3.2396273410160146,True
1966-05-31,86.12999725341797,2.531645569620244,5.0,0.5961616986524976,0.8700000000000001,-2.589912873727737,3.425060573213534,True
1966-06-30,84.73999786376953,2.84810126582278,5.25,1.240384224022137,1.12,0.7370364918499622,6.962475424372702,True
1966-07-31,83.5999984741211,3.481012658227853,5.5,1.5455287872601065,1.37,-1.9354856608550222,13.337322642811364,True
1966-08-31,77.0999984741211,3.481012658227853,5.75,1.8732956164272099,1.62,-11.552139390100043,21.4526604965875,True
1966-09-30,76.55999755859375,3.785488958990534,5.75,1.8562285088297692,1.62,-14.895510962929503,26.319229582599558,True
1966-10-31,80.19999694824219,3.785488958990534,5.75,2.182924856426431,1.62,-13.222247849826568,16.334172820442667,True
1966-11-30,80.44999694824219,3.459119496855339,5.75,1.5360425737784111,1.62,-12.182080108891888,16.84276391020283,True
1966-12-31,80.33000183105469,3.459119496855339,5.5,1.5360425737784111,1.0,-13.090986080461512,20.09211878719128,True
1967-01-31,86.61000061035156,2.8124999999999956,5.0,0.24839743589742902,0.3700000000000001,-6.750642580187708,6.500400893364127,True
1967-02-28,86.77999877929688,2.8037383177570048,5.0,0.24782777462601224,0.3700000000000001,-4.867356261774041,2.9730374133978428,True
1967-03-31,90.19999694824219,2.4767801857585274,4.5,-0.38946185245802845,-0.1299999999999999,1.087071113769291,0.0,False
1967-04-30,94.01000213623047,2.786377708978346,4.0,-0.07986432923820974,-0.75,3.2396273410160146,3.669819029727045,True
1967-05-31,89.08000183105469,2.7777777777777732,4.0,0.24613220815752923,-1.0,3.425060573213534,10.77682788144531,True
1967-06-30,90.63999938964844,2.7692307692307647,4.0,-0.07887049659201528,-1.25,6.962475424372702,9.863197817306302,True
1967-07-31,94.75,2.4464831804281255,3.75,-1.0345294777997274,-1.75,13.337322642811364,3.1556705686221966,True
1967-08-31,93.63999938964844,2.752293577981647,4.0,-0.728719080246206,-1.75,21.4526604965875,5.5745421344803825,True
1967-09-30,96.70999908447266,2.4316109422492533,4.0,-1.3538780167412807,-1.75,26.319229582599558,6.1627537389043034,True
1967-10-31,93.30000305175781,2.735562310030391,4.0,-1.049926648960143,-1.75,16.334172820442667,10.836013161481976,True
1967-11-30,94.0,3.0395136778115504,4.0649999999999995,-0.4196058190437886,-1.6850000000000005,16.84276391020283,15.287236964448969,True
1967-12-31,96.47000122070312,3.647416413373869,4.5,0.1882969165185302,-1.0,20.09211878719128,7.660411833873278,True
1968-01-31,92.23999786376953,3.951367781155028,4.63,1.1388677811550325,-0.3700000000000001,6.500400893364127,11.676067348101308,True
1968-02-29,89.36000061035156,3.9393939393939306,4.75,1.1356556216369258,-0.25,2.9730374133978428,9.814230733174906,True
1968-03-31,90.19999694824219,3.927492447129901,5.13,1.4507122613713737,0.6299999999999999,0.0,12.53880883663233,True
1968-04-30,97.45999908447266,3.9156626506024006,5.75,1.1292849416240545,1.75,3.669819029727045,6.3923696033834245,True
1968-05-31,98.68000030517578,4.204204204204222,6.13,1.426426426426449,2.13,10.77682788144531,4.843938756094798,True
1968-06-30,99.58000183105469,4.491017964071856,6.13,1.7217871948410917,2.13,9.863197817306302,-1.877889849565014,False
1968-07-31,97.73999786376953,4.477611940298507,6.0,2.0311287598703816,2.25,3.1556705686221966,-6.046650462333981,False
1968-08-31,98.86000061035156,4.464285714285714,6.0,1.7119921363040675,2.0,5.5745421344803825,-3.3886288220094527,False
1968-09-30,102.66999816894531,4.747774480712149,5.75,2.3161635384628956,1.75,6.1627537389043034,-9.301641757749517,False
1968-10-31,103.41000366210938,4.733727810650892,6.0,1.9981655006205012,2.0,10.836013161481976,-6.0825845593041725,False
1968-11-30,108.37000274658203,4.719764011799414,6.0,1.680250333987864,1.9350000000000005,15.287236964448969,-13.435457062814832,False
1968-12-31,103.86000061035156,4.39882697947214,6.13,0.7514105660982713,1.63,7.660411833873278,-11.361450974786269,False
1969-01-31,103.01000213623047,4.678362573099398,6.5,0.72699479194437,1.87,11.676067348101308,-17.464328822527666,False
1969-02-28,98.12999725341797,5.24781341107873,6.75,1.3084194716847994,2.0,9.814230733174906,-8.794453780663257,False
1969-03-31,101.51000213623047,5.523255813953484,6.88,1.5957633668235829,1.75,12.53880883663233,-11.70328502886746,False
1969-04-30,103.69000244140625,5.50724637681159,7.63,1.5915837262091896,1.88,6.3923696033834245,-21.38104472595398,False
1969-05-31,103.45999908447266,5.475504322766566,8.75,1.271300118562344,2.62,4.843938756094798,-26.010048589642327,False
1969-06-30,97.70999908447266,5.444126074498564,9.190000000000001,0.9531081104267072,3.0600000000000014,-1.877889849565014,-25.575681197340995,False
1969-07-31,91.83000183105469,5.714285714285714,8.75,1.2366737739872073,2.75,-6.046650462333981,-15.005987699585141,False
1969-08-31,95.51000213623047,5.698005698005698,9.75,1.2337199837199835,3.75,-3.3886288220094527,-14.64768629489658,False
1969-09-30,93.12000274658203,5.6657223796034,9.25,0.9179478988912511,3.5,-9.301641757749517,-9.47164887744589,False
1969-10-31,97.12000274658203,5.932203389830513,9.5,1.1984755791796209,3.5,-6.0825845593041725,-14.281303906851631,False
1969-11-30,93.80999755859375,6.197183098591557,9.25,1.4774190867921426,3.25,-13.435457062814832,-7.0461579601075615,False
1969-12-31,92.05999755859375,6.179775280898864,9.25,1.780948301426724,3.12,-11.361450974786269,0.09776664096462864,True
1970-01-31,85.0199966430664,6.145251396648053,9.38,1.466888823548655,2.880000000000001,-17.464328822527666,12.773466289282926,True
1970-02-28,89.5,5.81717451523546,9.25,0.5693611041567301,2.5,-8.794453780663257,8.100558659217876,True
1970-03-31,89.62999725341797,6.060606060606069,7.75,0.5373502466525855,0.8700000000000001,-11.70328502886746,11.915653946724301,True
1970-04-30,81.5199966430664,6.043956043956053,8.125,0.5367096671444624,0.4950000000000001,-21.38104472595398,27.514721821426303,True
1970-05-31,76.55000305175781,6.010928961748622,8.0,0.5354246389820556,-0.75,-26.010048589642327,30.15021983219917,True
1970-06-30,72.72000122070312,5.978260869565226,7.75,0.5341347950666622,-1.4400000000000013,-25.575681197340995,35.72606613232929,True
1970-07-31,78.05000305175781,5.405405405405405,7.25,-0.30888030888030915,-1.5,-15.005987699585141,22.459959120913926,True
1970-08-31,81.5199966430664,5.660377358490569,6.63,-0.03762833951512867,-3.12,-14.64768629489658,21.47939506535758,True
1970-09-30,84.30000305175781,5.630026809651479,6.4399999999999995,-0.0356955699519208,-2.8100000000000005,-9.47164887744589,16.654795703284442,True
1970-10-31,83.25,5.600000000000003,6.25,-0.3322033898305099,-3.25,-14.281303906851631,13.189193221541853,True
1970-11-30,87.19999694824219,5.570291777188313,5.6899999999999995,-0.6268913214032441,-3.5600000000000005,-7.0461579601075615,7.786698570135924,True
1970-12-31,92.1500015258789,5.291005291005291,5.0,-0.8887699898935733,-4.25,0.09776664096462864,10.786754907671082,True
1971-01-31,95.87999725341797,4.9999999999999964,4.13,-1.1452513966480566,-5.250000000000001,12.773466289282926,8.40634691163485,True
1971-02-28,96.75,4.712041884816746,3.88,-1.105132630418714,-5.37,8.100558659217876,10.149870485606428,True
1971-03-31,100.30999755859375,4.155844155844159,3.75,-1.9047619047619104,-4.0,11.915653946724301,6.868706566983819,True
1971-04-30,103.94999694824219,4.404145077720196,4.25,-1.6398109662358564,-3.875,27.514721821426303,3.5786448580227983,True
1971-05-31,99.62999725341797,4.63917525773197,4.63,-1.371753704016652,-3.37,30.15021983219917,9.936767839807676,True
1971-06-30,98.69999694824219,4.358974358974367,4.88,-1.6192865105908592,-2.87,35.72606613232929,8.5511678848705,True
1971-07-31,95.58000183105469,4.615384615384608,5.25,-0.7900207900207974,-2.0,22.459959120913926,12.3561386611698,True
1971-08-31,99.02999877929688,4.0816326530612095,5.5,-1.5787447054293597,-1.13,21.47939506535758,12.178125524843491,True
1971-09-30,98.33999633789062,3.807106598984772,5.5,-1.822920210666707,-0.9399999999999995,16.654795703284442,12.416114672116013,True
1971-10-31,94.2300033569336,3.2828282828282753,5.25,-2.317171717171728,-1.0,13.189193221541853,18.412392927973354,True
1971-11-30,93.98999786376953,3.266331658291468,4.9399999999999995,-2.303960118896845,-0.75,7.786698570135924,24.130227492981223,True
1971-12-31,102.08999633789062,3.266331658291468,4.13,-2.024673632713823,-0.8700000000000001,10.786754907671082,15.63327190358968,True
1972-01-31,103.94000244140625,3.5087719298245577,3.5,-1.4912280701754388,-0.6299999999999999,8.40634691163485,11.63170680576622,True
1972-02-29,106.56999969482422,3.499999999999996,3.25,-1.2120418848167502,-0.6299999999999999,10.149870485606428,4.794971028417615,True
1972-03-31,107.19999694824219,3.491271820448874,3.88,-0.664572335395285,0.1299999999999999,6.868706566983819,4.0298505763111,True
1972-04-30,107.66999816894531,3.225806451612914,4.25,-1.1783386261072821,0.0,3.5786448580227983,-0.6501318474472528,False
1972-05-31,109.52999877929688,2.709359605911333,4.25,-1.9298156518206366,-0.3799999999999999,9.936767839807676,-4.181504502965803,False
1972-06-30,107.13999938964844,2.9484029484029377,4.44,-1.4105714105714289,-0.4399999999999995,8.5511678848705,-2.688069133679896,False
1972-07-31,107.38999938964844,2.9411764705882426,4.56,-1.6742081447963653,-0.6900000000000004,12.3561386611698,0.7728855906248318,True
1972-08-31,111.08999633789062,3.1862745098039325,4.75,-0.895358143257277,-0.75,12.178125524843491,-6.1571667687215825,False
1972-09-30,110.55000305175781,3.422982885085571,4.88,-0.3841237138992013,-0.6200000000000001,12.416114672116013,-1.9176867372762338,False
1972-10-31,111.58000183105469,3.6674816625916873,5.0,0.38465337976341196,-0.25,18.412392927973354,-2.9485578612095686,False
1972-11-30,116.66999816894531,3.406326034063257,5.06,0.13999437577178897,0.1200000000000001,24.130227492981223,-17.750920896118732,False
1972-12-31,118.05000305175781,3.64963503649635,5.38,0.3833033782048818,1.25,15.63327190358968,-17.365522634516143,False
1973-01-31,116.02999877929688,3.8740920096852336,5.88,0.36532007986067594,2.38,11.63170680576622,-16.771523993107966,False
1973-02-28,111.68000030517578,4.589371980676325,6.44,1.089371980676329,3.1900000000000004,4.794971028417615,-13.84312235156411,False
1973-03-31,111.5199966430664,5.060240963855425,7.13,1.5689691434065511,3.25,4.0298505763111,-15.728114969615484,False
1973-04-30,106.97000122070312,5.528846153846147,7.13,2.303039702233233,2.88,-0.6501318474472528,-15.574463374769948,False
1973-05-31,104.94999694824219,5.995203836930455,7.88,3.2858442310191216,3.63,-4.181504502965803,-16.83658759671957,False
1973-06-30,104.26000213623047,5.7279236276849606,8.5,2.779520679282023,4.06,-2.688069133679896,-17.513909228940154,False
1973-07-31,108.22000122070312,7.380952380952384,10.66,4.439775910364141,6.1000000000000005,0.7728855906248318,-26.714103988180995,False
1973-08-31,104.25,7.363420427553448,10.55,4.177145917749516,5.800000000000001,-6.1571667687215825,-30.79136544280201,False
1973-09-30,108.43000030517578,7.801418439716324,10.82,4.378435554630753,5.94,-1.9176867372762338,-41.399980875500994,False
1973-10-31,108.29000091552734,8.254716981132077,10.02,4.58723531854039,5.02,-2.9485578612095686,-31.757317479824092,False
1973-11-30,95.95999908447266,8.705882352941183,10.02,5.299556318877926,4.96,-17.750920896118732,-27.084199782964554,False
1973-12-31,97.55000305175781,9.389671361502346,10.09,5.740036325005996,4.71,-17.365522634516143,-29.718097986919208,False
1974-01-31,96.56999969482422,10.023310023310033,9.69,6.1492180136248,3.8099999999999996,-16.771523993107966,-20.285799316348733,False
1974-02-28,96.22000122070312,10.392609699769054,8.875,5.803237719092729,2.4349999999999996,-13.84312235156411,-15.204744021209432,False
1974-03-31,93.9800033569336,10.091743119266052,9.35,5.031502155410627,2.2199999999999998,-15.728114969615484,-11.30027917348283,False
1974-04-30,90.30999755859375,10.706150341685657,10.33,5.17730418783951,3.2,-15.574463374769948,-3.3329582418414225,False
